spectrum_id,name,category,description,source,saved_utc,archived,band_index,band_center_nm,reflectance,valid,source_id,standard_deviation,contributors
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,1,435.98425196850394,0.04424811687111024,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,2,451.9685039370079,0.042828179040081515,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,3,467.9527559055118,0.041463864055645235,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,4,483.93700787401576,0.040152993018841565,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,5,499.9212598425197,0.038893472384139496,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,6,515.9055118110236,0.03768329061590969,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,7,531.8897637795276,0.03652051497587244,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,8,547.8740157480315,0.03540328843639009,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,9,563.8582677165355,0.03432982671467416,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,10,579.8425196850394,0.0332984154231708,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,11,595.8267716535433,0.03230740733157334,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,12,611.8110236220473,0.031355219736089325,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,13,627.7952755905512,0.030440331931760576,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,14,643.7795275590552,0.029561282783799343,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,15,659.7637795275591,0.02871666839406188,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,16,675.748031496063,0.02790513985893265,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,17,691.732283464567,0.027125401115038264,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,18,707.7165354330709,0.026376206869350823,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,19,723.7007874015749,0.02565636061037461,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,20,739.6850393700788,0.024964712697240182,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,21,755.6692913385828,0.024300158523653765,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,22,771.6535433070867,0.023661636753769824,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,23,787.6377952755906,0.023048127627169325,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,24,803.6220472440945,0.022458651330236615,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,25,819.6062992125984,0.021892266431333924,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,26,835.5905511811023,0.02134806837727437,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,27,851.5748031496063,0.02082518804869223,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,28,867.5590551181102,0.020322790372003272,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,29,883.5433070866142,0.019840072985738453,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,30,899.5275590551181,0.019376264959120926,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,31,915.511811023622,0.01893062556083989,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,32,931.496062992126,0.018502443076054975,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,33,947.4803149606299,0.01809103366974174,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,34,963.4645669291339,0.017695740294563105,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,35,979.4488188976378,0.01731593164152236,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,36,995.4330708661417,0.016951001131722064,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,37,1011.4173228346457,0.016600365947618392,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,38,1027.4015748031497,0.016263466102224004,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,39,1043.3858267716537,0.01593976354477273,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,40,1059.3700787401576,0.015628741301417764,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,41,1075.3543307086616,0.0153299026495912,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,42,1091.3385826771655,0.015042770324706002,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,43,1107.3228346456694,0.014766885757933744,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,44,1123.3070866141734,0.014501808343840607,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,45,1139.2913385826773,0.014247114736712137,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,46,1155.2755905511813,0.014002398174442817,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,47,1171.2598425196852,0.0137672678289108,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,48,1187.244094488189,0.013541348181800193,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,49,1203.2283464566929,0.013324278424874108,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,50,1219.2125984251968,0.013115711883740652,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,51,1235.1968503937007,0.012915315464191585,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,52,1251.1811023622047,0.012722769120229405,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,53,1267.1653543307086,0.012537765342933245,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,54,1283.1496062992126,0.012360008669347337,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,55,1299.1338582677165,0.012189215210607587,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,56,1315.1181102362204,0.012025112198552814,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,57,1331.1023622047244,0.011867437550096371,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,58,1347.0866141732283,0.011715939448662595,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,59,1363.0708661417323,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,60,1379.0551181102362,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,61,1395.0393700787401,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,62,1411.023622047244,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,63,1427.007874015748,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,64,1442.992125984252,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,65,1458.976377952756,0.010809220707545752,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,66,1474.9606299212599,0.010699175852731993,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,67,1490.9448818897638,0.010593441755716103,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,68,1506.9291338582677,0.010491849552330611,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,69,1522.9133858267717,0.010394236993279132,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,70,1538.8976377952756,0.010300448185013755,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,71,1554.8818897637796,0.010210333340763024,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,72,1570.8661417322835,0.010123748541312795,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,73,1586.8503937007874,0.010040555505157985,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,74,1602.8346456692914,0.009960621367658084,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,75,1618.8188976377953,0.00988381846884378,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,76,1634.8031496062993,0.009810024149535738,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,77,1650.7874015748032,0.009739120555450006,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,78,1666.7716535433071,0.009670994448977113,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,79,1682.755905511811,0.009605537028334315,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,80,1698.740157480315,0.009542643753802134,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,81,1714.724409448819,0.00948221418076769,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,82,1730.708661417323,0.009424151799308179,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,83,1746.6929133858268,0.00936836388005831,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,84,1762.6771653543308,0.009314761326115526,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,85,1778.6614173228347,0.009263258530746511,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,86,1794.6456692913387,0.009213773240667723,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,87,1810.6299212598426,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,88,1826.6141732283465,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,89,1842.5984251968505,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,90,1858.5826771653544,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,91,1874.5669291338584,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,92,1890.5511811023623,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,93,1906.5354330708662,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,94,1922.5196850393702,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,95,1938.5039370078741,,0,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,96,1954.4881889763778,0.008813936919095199,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,97,1970.4724409448818,0.008782052784876482,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,98,1986.4566929133857,0.008751417639358272,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,99,2002.4409448818897,0.008721982556238756,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,100,2018.4251968503936,0.008693700525793106,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,101,2034.4094488188975,0.008666526379795932,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,102,2050.3937007874015,0.008640416719384713,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,103,2066.3779527559054,0.008615329845749012,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,104,2082.3622047244094,0.008591225693534791,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,105,2098.3464566929133,0.008568065766857461,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,106,2114.3307086614172,0.008545813077821464,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,107,2130.314960629921,0.008524432087448235,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,108,2146.299212598425,0.008503888648918146,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,109,2162.283464566929,0.00848414995303585,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,110,2178.267716535433,0.008465184475831864,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,111,2194.251968503937,0.00844696192821678,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,112,2210.236220472441,0.008429453207607619,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,113,2226.220472440945,0.008412630351449133,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,114,2242.2047244094488,0.008396466492555809,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,115,2258.1889763779527,0.008380935816203241,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,116,2274.1732283464567,0.008366013518900347,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,117,2290.1574803149606,0.008351675768776594,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,118,2306.1417322834645,0.008337899667520974,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,119,2322.1259842519685,0.008324663213811914,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,120,2338.1102362204724,0.008311945268179756,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,121,2354.0944881889764,0.008299725519245656,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,122,2370.0787401574803,0.008287984451283011,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,123,2386.0629921259842,0.008276703313049572,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,124,2402.047244094488,0.008265864087840519,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,125,2418.031496062992,0.008255449464714605,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,126,2434.015748031496,0.00824544281084748,1,,,[]
demo-2,Open water,Water,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,0,127,2450.0,0.008235828144967991,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,0,420.0,0.30601740976752034,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,1,435.98425196850394,0.30713346117848045,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,2,451.9685039370079,0.3082220955103529,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,3,467.9527559055118,0.30928250898205645,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,4,483.93700787401576,0.31031391864906893,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,5,499.9212598425197,0.31131556298150553,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,6,515.9055118110236,0.3122867024263861,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,7,531.8897637795276,0.31322661995367573,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,8,547.8740157480315,0.31413462158569594,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,9,563.8582677165355,0.31501003690951546,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,10,579.8425196850394,0.3158522195719421,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,11,595.8267716535433,0.3166605477567507,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,12,611.8110236220473,0.31743442464379373,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,13,627.7952755905512,0.3181732788496575,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,14,643.7795275590552,0.3188765648495362,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,15,659.7637795275591,0.3195437633800144,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,16,675.748031496063,0.3201743818224592,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,17,691.732283464567,0.32076795456674,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,18,707.7165354330709,0.3213240433550064,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,19,723.7007874015749,0.3218422376052711,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,20,739.6850393700788,0.3223221547145584,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,21,755.6692913385828,0.32276344034139504,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,22,771.6535433070867,0.32316576866743424,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,23,787.6377952755906,0.3235288426380202,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,24,803.6220472440945,0.32385239418151457,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,25,819.6062992125984,0.3241361844072251,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,26,835.5905511811023,0.32438000378178694,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,27,851.5748031496063,0.32458367228387,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,28,867.5590551181102,0.3247470395370952,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,29,883.5433070866142,0.3248699849210638,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,30,899.5275590551181,0.3249524176604154,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,31,915.511811023622,0.32499427689185145,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,32,931.496062992126,0.3249955317090729,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,33,947.4803149606299,0.3249561811855993,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,34,963.4645669291339,0.32487625437545314,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,35,979.4488188976378,0.3247558102917079,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,36,995.4330708661417,0.32459493786291665,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,37,1011.4173228346457,0.3243937558674523,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,38,1027.4015748031497,0.32415241284580926,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,39,1043.3858267716537,0.32387108699093,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,40,1059.3700787401576,0.32354998601663826,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,41,1075.3543307086616,0.3231893470042761,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,42,1091.3385826771655,0.3227894362276572,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,43,1107.3228346456694,0.32235054895646664,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,44,1123.3070866141734,0.32187300923825196,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,45,1139.2913385826773,0.3213571696591661,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,46,1155.2755905511813,0.3208034110836393,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,47,1171.2598425196852,0.32021214237317225,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,48,1187.244094488189,0.31958380008445747,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,49,1203.2283464566929,0.31891884814705285,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,50,1219.2125984251968,0.318217777520844,1,,,[]
demo-3,Light concrete,Built surfaces,Illustrative synthetic spectrum. Not a measured material signature.,HELMET synthetic collection,,1,51,1235.1968503937007,0.31748110583354994,1,,,[]
